Service Tag,System Type,Ship Date,Dell IBU,Description,Provider,Warrenty Extension Notice *,Start Date,End Date,Days Left,,,,,,,,,,,,,,,,,,
15IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
45mc831,inspiron 500m,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
LFPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0N8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9nhc831,poweredge 1650,8/12/2003,americas,gold support / prosupport mission critical,dell,no,12/22/2006,8/11/2008,0,4 hour on-site service,uny,no,12/22/2006,8/11/2008,0,,,,,,,,,,,,
P6JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8c831,optiplex gx260,8/8/2003,canada,4 hour on-site service,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
A83C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3cnc831,inspiron 600m,8/14/2003,americas,rapid response depot,sol,no,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,
1ALC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I71C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
BB1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5l8c831,latitude d600,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0
E30C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
33cc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
6OJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LF4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
H4EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P8EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K6NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A7MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
42EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KP0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K6DC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
51EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HI7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
D3IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MJIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HOFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EHAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CA0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
23cc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
NOEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
82bc831,latitude d600,8/11/2003,americas,uny,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
E1CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
66nc831,inspiron 5150,8/14/2003,americas,rapid response depot,sol,no,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
NBGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LL8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EMNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
881c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
545c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
L4BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AOHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
390c831,dell precision workstation 360,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
1d3c831,poweredge 2600,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
h71c831,poweredge 600sc,8/14/2003,americas,next business day support,uny,no,11/11/2004,11/11/2006,0,,,,,,,,,,,,,,,,,,
1FOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0B2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbc831,latitude d600,8/10/2003,americas,client gold support / prosupport,dell,no,8/10/2003,8/9/2006,0,complete care,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,
dd7c831,optiplex gx260,8/12/2003,americas,next business day parts delivery,dell,no,8/11/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
ACDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AA1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9p1c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
IP6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hddc831,optiplex gx270,8/10/2003,americas,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
4E5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ODBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
78bc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
E5IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f79c831,optiplex sx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
cb5c831,inspiron 5100,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
2mnc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
047C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cc7c831,optiplex gx260,8/13/2003,americas,next business day support,qlx,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
N7JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DO0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MI7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OFFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
946c831,optiplex sx270n,8/9/2003,americas,client gold support / prosupport,dell,no,8/9/2003,8/8/2006,0,next business day support,wang,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,
7j7c831,optiplex gx260,8/11/2003,americas,next business day support,dell,no,8/10/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
1IGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DMIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PBAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MGOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DI0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
967c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
bc1c831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
576c831,dell precision workstation 360,8/9/2003,americas,next business day support,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
A6MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
09GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6d3c831,poweredge 2600,8/11/2003,americas,4 hour on-site service,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
EAGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2kkc831,poweredge 2650,8/12/2003,americas,4 hour on-site service,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
DLEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KD1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
78lc831,inspiron 1100,8/13/2003,americas,complete care,bsc,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
3n5c831,inspiron 5100,8/14/2003,americas,sol,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,,,
AN5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
41mc831,optiplex gx260,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,
g3kc831,latitude c840,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
C5LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EH3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f2lc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
JA3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PK4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0BKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c3lc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
c01c831,poweredge 600sc,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
NLLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OC7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
24AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NMHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I5IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7dnc831,optiplex gx260,8/26/2003,canada,next business day support,uny,no,8/26/2004,8/26/2006,0,,,,,,,,,,,,,,,,,,
MONC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bmjc831,optiplex sx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
AANC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
950c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
831c831,poweredge 2600,8/11/2003,americas,4 hour on-site service,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
G1FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
G5AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0NNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AE8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6HOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h6dc831,optiplex gx260,8/10/2003,americas,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
IHPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K17C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f5mc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
NL5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A0NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0DJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M1IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8jkc831,poweredge 2650,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
K1CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3E6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M64C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O80C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3EKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AG0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g64c831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
A67C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ELBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L1NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L88C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5nlc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
OOKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f2cc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
J9EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
32nc831,latitude d800,8/13/2003,americas,uny,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,,,
ffbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
L20C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
704c831,latitude d500,8/13/2003,americas,complete care,dell,no,6/13/2006,6/13/2008,0,next business day support,uny,no,8/12/2006,6/13/2008,0,,,,,,,,,,,,
2dcc831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
EJGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AKOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7j4c831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
0I4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3IKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KNAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KH3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
F3IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f25c831,latitude c840,8/10/2003,americas,keep your hard drive service,dell,no,8/10/2003,8/9/2006,0,complete care,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,
6AMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
BOIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NH2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MPNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K2EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1fkc831,poweredge 1600sc,8/13/2003,americas,next business day support,wang,no,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,
4fdc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
8kdc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
K73C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FCEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MP9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2GOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1ECC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K0NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OGLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
363c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
NC1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
213c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
82nc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
cpmc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
fbjc831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
jm1c831,dimension 4600,8/13/2003,americas,complete care,bsc,no,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,
LMMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g78c831,inspiron 8500,8/13/2003,americas,bsc,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,,,
c15c831,inspiron 1100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
KJBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5mdc831,optiplex gx260,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,
6jlc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
CJFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AE3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6K6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jlhc831,optiplex gx270,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
12nc831,latitude c400,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,bsc,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
5hbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
500c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
HIAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EH9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8glc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
E12C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1O5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JAOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3CIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dnmc831,inspiron 500m,8/13/2003,americas,rapid response depot,sol,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
JIDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
95mc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
8K2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
85EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GE7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fp6c831,latitude c840,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,next business day support,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
5k8c831,inspiron 1100,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
4E9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LF2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
97AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1k9c831,inspiron 1100,8/11/2003,americas,bsc,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
N3KC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
43mc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
03PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EIJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g0cc831,latitude d600,8/14/2003,canada,complete care,uny,no,8/14/2004,8/14/2006,0,,,,,,,,,,,,,,,,,,
DIIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I7OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7nhc831,optiplex gx270,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
j66c831,dell precision workstation 360,8/9/2003,americas,next business day support,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
PC1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fcbc831,latitude c400,8/26/2003,latin america,complete care,uny,no,8/25/2004,8/25/2006,0,,,,,,,,,,,,,,,,,,
EGHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gd4c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
04EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4A2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jp0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
OFLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1O4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6k0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
3cgc831,dell precision workstation 450,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
37cc831,latitude d600,8/11/2003,americas,rapid response depot,sol,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
EO6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4PIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PN6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9ODC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f50c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
33OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NAAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HA3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JBAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I5OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IJOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EMDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
B5EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cn8c831,optiplex sx270n,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,4 hour on-site service,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
LNNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2dpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
486c831,latitude d600,8/15/2003,americas,next business day support,wang,no,8/14/2004,8/14/2006,0,,,,,,,,,,,,,,,,,,
81gc831,latitude d400,8/14/2003,americas,next business day support,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
0MMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5ADC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fg4c831,latitude d500,8/14/2003,americas,complete care,dell,no,6/13/2006,6/13/2008,0,next business day support,uny,no,8/13/2006,6/13/2008,0,,,,,,,,,,,,
PLDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AJKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LM1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h19c831,inspiron 8500,8/11/2003,americas,rapid response depot,sol,no,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,
94fc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
C5IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HFEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3mbc831,inspiron 5100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
2LOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
